1,2,3,4,5,6,7,8
8.903012501262586,49.218774637664886,42.892177638732306,66.09697801067486,93.50495128858142,62.468616822780135,3.9544196410140673,a4
34.973851051155,10.419451742309283,25.19038636094898,32.55940753113374,7.674075582149575,10.045457994561191,2.9159683077605174,a3
93.97521477262845,25.46841963588683,38.227152719530665,8.238507187827937,96.709793109555,32.58378617317437,0.25130271225586975,a1
39.275945438657565,19.540469526399885,67.780728924264,77.70982616830786,61.636899567544376,26.32817653508861,3.9335143180014303,a4
77.51524841787291,15.927063943984255,77.90988670568842,38.70085212447339,11.21465463471093,75.82446159725464,4.843832783783712,a5
59.86332360673088,16.941086970842733,88.58716724415189,89.88577336704182,52.657242449822895,88.95201335369288,2.6659323663566914,a3
59.87811714926375,74.02599530871561,9.495231504294377,17.97413648631472,55.91303656568728,21.781826714997997,1.408667393700775,a2
52.16520383080183,93.80966804462469,58.04180803185898,20.694154982188895,4.831444191452716,7.601161497675202,1.815085772064542,a2
89.80472516494665,34.97193618917594,82.8403681765968,39.05710716191473,33.585817205766645,98.16842835161906,2.9833478150245796,a3
80.19056531677205,85.27819382709745,67.73432524891396,19.417585338724063,26.7176871246553,4.781896272780662,2.1970720423165786,a3
39.389312023704356,90.95888021648999,3.8526421525784116,97.44820442364409,93.45136686123854,99.3078235841421,0.09517928879633653,a1
22.692793316302804,84.53415545143109,30.51185455108365,17.816475648729423,42.823199177174175,22.240342252673663,1.3380132831852387,a2
79.06336434386877,81.88559831683828,67.06615294724784,9.65891542591838,25.295677929688587,6.775143878176626,0.2089568287939575,a1
54.710550259536085,53.49181213582631,55.739085895278116,71.35638870231998,65.84382678659443,24.470549438291002,4.614920035986732,a5
67.564816784725,47.15325807744624,83.2967839105844,97.52319355835517,22.14782620767366,27.76475947337771,2.3480258174260165,a3
31.372463461148204,60.70397589037327,96.65773919579243,6.40240203410819,28.724311622076126,57.9672198407722,4.179460383313563,a5
10.110956795172655,74.33201406731607,54.02549364495248,19.845507991456635,48.884875688452254,27.692726081988706,2.2049889280141075,a3
44.08422416580089,78.5722285902725,98.71915710547769,16.004880512769315,24.56915913026706,98.36998772176409,3.400706850804212,a4
78.6211223898201,6.696769590634566,48.63416302023775,46.83632747226315,10.221593158581332,38.39439904882571,0.5905360532782183,a1
24.92729403173367,62.59735447019204,31.244222328088146,32.14218730887994,63.68434476311601,6.571080571084709,1.2344991950614452,a2
83.10561915364713,58.74253893010507,0.28260321234369057,58.0508690438613,58.56949935048025,6.231018429836432,2.592482198092138,a3
20.798486800031935,10.231131353331534,57.473269013105764,91.571200543352,66.81098270672929,10.409091903045853,0.9320947535941027,a1
36.86925989615587,30.87686019495335,77.48671297912455,47.69980440716219,47.902777497356794,14.464078793157832,4.812787528840034,a5
72.83324972633196,67.01563663428597,5.660038909474396,27.2375168337065,74.52078663780537,3.791992755808915,1.1295827757231414,a2
76.10736445057282,78.17832015761276,65.57341198010835,77.15474901987498,1.338180113501275,13.118581781748851,0.6885955144990641,a1
9.145076253891826,15.640553312442318,12.684160309572668,43.1299485761015,86.75088518270333,80.39242518351558,0.9370585708434104,a1
46.156209816213675,58.988119577008135,16.79939573721879,44.49272924137819,70.62556740420436,73.35722424246417,0.020751391999682123,a1
5.35693641676529,54.845754683230616,20.777131096224053,76.32009610508638,45.19780542798713,12.959518669021952,3.7743617326451337,a4
30.552725274443826,36.668535683783965,30.311333518654482,55.805065377911355,84.9971704253147,14.437130104229146,4.391721500077338,a5
89.8650043714963,14.780136104426667,95.01150036736131,6.234233502223397,94.49448775735763,65.50227016962535,4.491676618624593,a5
41.03527975343625,55.43905834509992,67.10721322818726,13.604546964912457,65.56440342920655,80.64282996460288,4.360491276676575,a5
